id	scatter_idx	chrom	start	end	scatter_length
NC_048582.1	scat_0020	NC_048582.1	22515837	23700880	1185044
NC_048582.1	scat_0021	NC_048582.1	23700881	24885924	1185044
NC_048582.1	scat_0022	NC_048582.1	24885925	26070968	1185044
NC_048582.1	scat_0023	NC_048582.1	26070969	27256012	1185044
NC_048582.1	scat_0024	NC_048582.1	27256013	28441056	1185044
NC_048582.1	scat_0025	NC_048582.1	28441057	29626100	1185044
NC_048582.1	scat_0026	NC_048582.1	29626101	30811144	1185044
NC_048582.1	scat_0027	NC_048582.1	30811145	31996188	1185044
NC_048582.1	scat_0028	NC_048582.1	31996189	33181232	1185044
NC_048582.1	scat_0029	NC_048582.1	33181233	34366276	1185044
NC_048582.1	scat_0030	NC_048582.1	34366277	35551320	1185044
NC_048582.1	scat_0031	NC_048582.1	35551321	36736364	1185044
NC_048582.1	scat_0032	NC_048582.1	36736365	37921408	1185044
NC_048582.1	scat_0033	NC_048582.1	37921409	39106452	1185044
NC_048582.1	scat_0034	NC_048582.1	39106453	40291496	1185044
NC_048582.1	scat_0035	NC_048582.1	40291497	41476540	1185044
NC_048582.1	scat_0036	NC_048582.1	41476541	42661584	1185044
NC_048582.1	scat_0037	NC_048582.1	42661585	43846628	1185044
NC_048582.1	scat_0038	NC_048582.1	43846629	45031672	1185044
NC_048582.1	scat_0039	NC_048582.1	45031673	46216716	1185044
NC_048582.1	scat_0040	NC_048582.1	46216717	47401760	1185044
NC_048582.1	scat_0041	NC_048582.1	47401761	48586804	1185044
NC_048582.1	scat_0042	NC_048582.1	48586805	49771848	1185044
NC_048582.1	scat_0043	NC_048582.1	49771849	50956892	1185044
NC_048582.1	scat_0044	NC_048582.1	50956893	52141936	1185044
NC_048582.1	scat_0045	NC_048582.1	52141937	53326980	1185044
NC_048582.1	scat_0046	NC_048582.1	53326981	54512024	1185044
NC_048582.1	scat_0047	NC_048582.1	54512025	55697068	1185044
NC_048582.1	scat_0048	NC_048582.1	55697069	56882112	1185044
NC_048582.1	scat_0049	NC_048582.1	56882113	58067156	1185044
NC_048582.1	scat_0050	NC_048582.1	58067157	59252200	1185044
NC_048582.1	scat_0051	NC_048582.1	59252201	60437244	1185044
NC_048582.1	scat_0052	NC_048582.1	60437245	61622288	1185044
NC_048582.1	scat_0053	NC_048582.1	61622289	62807332	1185044
NC_048582.1	scat_0054	NC_048582.1	62807333	63992376	1185044
NC_048582.1	scat_0055	NC_048582.1	63992377	65177420	1185044
NC_048582.1	scat_0056	NC_048582.1	65177421	66362464	1185044
NC_048582.1	scat_0057	NC_048582.1	66362465	67547508	1185044
NC_048582.1	scat_0058	NC_048582.1	67547509	68732552	1185044
NC_048582.1	scat_0059	NC_048582.1	68732553	69917596	1185044
NC_048582.1	scat_0060	NC_048582.1	69917597	71102640	1185044
NC_048582.1	scat_0061	NC_048582.1	71102641	72287684	1185044
NC_048582.1	scat_0062	NC_048582.1	72287685	73472728	1185044
NC_048582.1	scat_0063	NC_048582.1	73472729	74657750	1185022
NC_048583.1	scat_0001	NC_048583.1	1	1179602	1179602
NC_048583.1	scat_0002	NC_048583.1	1179603	2359204	1179602
NC_048583.1	scat_0003	NC_048583.1	2359205	3538806	1179602
NC_048583.1	scat_0004	NC_048583.1	3538807	4718408	1179602
NC_048583.1	scat_0005	NC_048583.1	4718409	5898010	1179602
NC_048583.1	scat_0006	NC_048583.1	5898011	7077612	1179602
NC_048583.1	scat_0007	NC_048583.1	7077613	8257214	1179602
NC_048583.1	scat_0008	NC_048583.1	8257215	9436816	1179602
NC_048583.1	scat_0009	NC_048583.1	9436817	10616418	1179602
NC_048583.1	scat_0010	NC_048583.1	10616419	11796020	1179602
NC_048583.1	scat_0011	NC_048583.1	11796021	12975622	1179602
NC_048583.1	scat_0012	NC_048583.1	12975623	14155224	1179602
NC_048583.1	scat_0013	NC_048583.1	14155225	15334826	1179602
NC_048583.1	scat_0014	NC_048583.1	15334827	16514428	1179602
NC_048583.1	scat_0015	NC_048583.1	16514429	17694030	1179602
NC_048583.1	scat_0016	NC_048583.1	17694031	18873632	1179602
NC_048583.1	scat_0017	NC_048583.1	18873633	20053234	1179602
NC_048583.1	scat_0018	NC_048583.1	20053235	21232836	1179602
NC_048583.1	scat_0019	NC_048583.1	21232837	22412438	1179602
NC_048583.1	scat_0020	NC_048583.1	22412439	23592040	1179602
NC_048583.1	scat_0021	NC_048583.1	23592041	24771642	1179602
NC_048583.1	scat_0022	NC_048583.1	24771643	25951244	1179602
NC_048583.1	scat_0023	NC_048583.1	25951245	27130846	1179602
NC_048583.1	scat_0024	NC_048583.1	27130847	28310448	1179602
NC_048583.1	scat_0025	NC_048583.1	28310449	29490050	1179602
NC_048583.1	scat_0026	NC_048583.1	29490051	30669652	1179602
NC_048583.1	scat_0027	NC_048583.1	30669653	31849254	1179602
NC_048583.1	scat_0028	NC_048583.1	31849255	33028856	1179602
NC_048583.1	scat_0029	NC_048583.1	33028857	34208458	1179602
NC_048583.1	scat_0030	NC_048583.1	34208459	35388060	1179602
NC_048583.1	scat_0031	NC_048583.1	35388061	36567662	1179602
NC_048583.1	scat_0032	NC_048583.1	36567663	37747264	1179602
NC_048583.1	scat_0033	NC_048583.1	37747265	38926866	1179602
NC_048583.1	scat_0034	NC_048583.1	38926867	40106468	1179602
NC_048583.1	scat_0035	NC_048583.1	40106469	41286070	1179602
NC_048583.1	scat_0036	NC_048583.1	41286071	42465672	1179602
NC_048583.1	scat_0037	NC_048583.1	42465673	43645274	1179602
NC_048583.1	scat_0038	NC_048583.1	43645275	44824876	1179602
NC_048583.1	scat_0039	NC_048583.1	44824877	46004478	1179602
NC_048583.1	scat_0040	NC_048583.1	46004479	47184080	1179602
NC_048583.1	scat_0041	NC_048583.1	47184081	48363682	1179602
NC_048583.1	scat_0042	NC_048583.1	48363683	49543284	1179602
NC_048583.1	scat_0043	NC_048583.1	49543285	50722886	1179602
NC_048583.1	scat_0044	NC_048583.1	50722887	51902488	1179602
NC_048583.1	scat_0045	NC_048583.1	51902489	53082090	1179602
NC_048583.1	scat_0046	NC_048583.1	53082091	54261692	1179602
NC_048583.1	scat_0047	NC_048583.1	54261693	55441294	1179602
NC_048583.1	scat_0048	NC_048583.1	55441295	56620896	1179602
NC_048583.1	scat_0049	NC_048583.1	56620897	57800498	1179602
NC_048583.1	scat_0050	NC_048583.1	57800499	58980100	1179602
NC_048583.1	scat_0051	NC_048583.1	58980101	60159702	1179602
NC_048583.1	scat_0052	NC_048583.1	60159703	61339304	1179602
NC_048583.1	scat_0053	NC_048583.1	61339305	62518906	1179602
NC_048583.1	scat_0054	NC_048583.1	62518907	63698508	1179602
NC_048583.1	scat_0055	NC_048583.1	63698509	64878110	1179602
NC_048583.1	scat_0056	NC_048583.1	64878111	66057712	1179602
NC_048583.1	scat_0057	NC_048583.1	66057713	67237266	1179554
NC_048584.1	scat_0001	NC_048584.1	1	1195305	1195305
NC_048584.1	scat_0002	NC_048584.1	1195306	2390610	1195305
NC_048584.1	scat_0003	NC_048584.1	2390611	3585915	1195305
NC_048584.1	scat_0004	NC_048584.1	3585916	4781220	1195305
NC_048584.1	scat_0005	NC_048584.1	4781221	5976525	1195305
NC_048584.1	scat_0006	NC_048584.1	5976526	7171830	1195305
NC_048584.1	scat_0007	NC_048584.1	7171831	8367135	1195305
NC_048584.1	scat_0008	NC_048584.1	8367136	9562440	1195305
NC_048584.1	scat_0009	NC_048584.1	9562441	10757745	1195305
NC_048584.1	scat_0010	NC_048584.1	10757746	11953050	1195305
NC_048584.1	scat_0011	NC_048584.1	11953051	13148355	1195305
NC_048584.1	scat_0012	NC_048584.1	13148356	14343660	1195305
NC_048584.1	scat_0013	NC_048584.1	14343661	15538965	1195305
NC_048584.1	scat_0014	NC_048584.1	15538966	16734270	1195305
NC_048584.1	scat_0015	NC_048584.1	16734271	17929575	1195305
NC_048584.1	scat_0016	NC_048584.1	17929576	19124880	1195305
NC_048584.1	scat_0017	NC_048584.1	19124881	20320185	1195305
NC_048584.1	scat_0018	NC_048584.1	20320186	21515490	1195305
NC_048584.1	scat_0019	NC_048584.1	21515491	22710795	1195305
NC_048584.1	scat_0020	NC_048584.1	22710796	23906100	1195305
NC_048584.1	scat_0021	NC_048584.1	23906101	25101405	1195305
NC_048584.1	scat_0022	NC_048584.1	25101406	26296710	1195305
NC_048584.1	scat_0023	NC_048584.1	26296711	27492015	1195305
NC_048584.1	scat_0024	NC_048584.1	27492016	28687320	1195305
NC_048584.1	scat_0025	NC_048584.1	28687321	29882625	1195305
NC_048584.1	scat_0026	NC_048584.1	29882626	31077930	1195305
NC_048584.1	scat_0027	NC_048584.1	31077931	32273235	1195305
NC_048584.1	scat_0028	NC_048584.1	32273236	33468540	1195305
NC_048584.1	scat_0029	NC_048584.1	33468541	34663845	1195305
NC_048584.1	scat_0030	NC_048584.1	34663846	35859150	1195305
NC_048584.1	scat_0031	NC_048584.1	35859151	37054455	1195305
NC_048584.1	scat_0032	NC_048584.1	37054456	38249760	1195305
NC_048584.1	scat_0033	NC_048584.1	38249761	39445065	1195305
NC_048584.1	scat_0034	NC_048584.1	39445066	40640370	1195305
NC_048584.1	scat_0035	NC_048584.1	40640371	41835675	1195305
NC_048584.1	scat_0036	NC_048584.1	41835676	43030980	1195305
NC_048584.1	scat_0037	NC_048584.1	43030981	44226285	1195305
NC_048584.1	scat_0038	NC_048584.1	44226286	45421590	1195305
NC_048584.1	scat_0039	NC_048584.1	45421591	46616863	1195273
NC_048585.1	scat_0001	NC_048585.1	1	1180654	1180654
NC_048585.1	scat_0002	NC_048585.1	1180655	2361308	1180654
NC_048585.1	scat_0003	NC_048585.1	2361309	3541962	1180654
NC_048585.1	scat_0004	NC_048585.1	3541963	4722616	1180654
NC_048585.1	scat_0005	NC_048585.1	4722617	5903270	1180654
NC_048585.1	scat_0006	NC_048585.1	5903271	7083924	1180654
NC_048585.1	scat_0007	NC_048585.1	7083925	8264578	1180654
NC_048585.1	scat_0008	NC_048585.1	8264579	9445232	1180654
NC_048585.1	scat_0009	NC_048585.1	9445233	10625886	1180654
NC_048585.1	scat_0010	NC_048585.1	10625887	11806540	1180654
NC_048585.1	scat_0011	NC_048585.1	11806541	12987194	1180654
NC_048585.1	scat_0012	NC_048585.1	12987195	14167848	1180654
NC_048585.1	scat_0013	NC_048585.1	14167849	15348502	1180654
NC_048585.1	scat_0014	NC_048585.1	15348503	16529156	1180654
NC_048585.1	scat_0015	NC_048585.1	16529157	17709810	1180654
NC_048585.1	scat_0016	NC_048585.1	17709811	18890464	1180654
NC_048585.1	scat_0017	NC_048585.1	18890465	20071118	1180654
NC_048585.1	scat_0018	NC_048585.1	20071119	21251772	1180654
NC_048585.1	scat_0019	NC_048585.1	21251773	22432426	1180654
NC_048585.1	scat_0020	NC_048585.1	22432427	23613080	1180654
NC_048585.1	scat_0021	NC_048585.1	23613081	24793734	1180654
NC_048585.1	scat_0022	NC_048585.1	24793735	25974388	1180654
NC_048585.1	scat_0023	NC_048585.1	25974389	27155042	1180654
NC_048585.1	scat_0024	NC_048585.1	27155043	28335696	1180654
NC_048585.1	scat_0025	NC_048585.1	28335697	29516350	1180654
NC_048585.1	scat_0026	NC_048585.1	29516351	30697004	1180654
NC_048585.1	scat_0027	NC_048585.1	30697005	31877658	1180654
NC_048585.1	scat_0028	NC_048585.1	31877659	33058312	1180654
NC_048585.1	scat_0029	NC_048585.1	33058313	34238966	1180654
NC_048585.1	scat_0030	NC_048585.1	34238967	35419620	1180654
NC_048585.1	scat_0031	NC_048585.1	35419621	36600274	1180654
NC_048585.1	scat_0032	NC_048585.1	36600275	37780928	1180654
NC_048585.1	scat_0033	NC_048585.1	37780929	38961582	1180654
NC_048585.1	scat_0034	NC_048585.1	38961583	40142236	1180654
NC_048585.1	scat_0035	NC_048585.1	40142237	41322890	1180654
NC_048585.1	scat_0036	NC_048585.1	41322891	42503544	1180654
NC_048585.1	scat_0037	NC_048585.1	42503545	43684198	1180654
NC_048585.1	scat_0038	NC_048585.1	43684199	44864852	1180654
NC_048585.1	scat_0039	NC_048585.1	44864853	46045506	1180654
NC_048585.1	scat_0040	NC_048585.1	46045507	47226160	1180654
NC_048585.1	scat_0041	NC_048585.1	47226161	48406814	1180654
NC_048585.1	scat_0042	NC_048585.1	48406815	49587468	1180654
NC_048585.1	scat_0043	NC_048585.1	49587469	50768122	1180654
NC_048585.1	scat_0044	NC_048585.1	50768123	51948776	1180654
NC_048585.1	scat_0045	NC_048585.1	51948777	53129430	1180654
NC_048585.1	scat_0046	NC_048585.1	53129431	54310084	1180654
NC_048585.1	scat_0047	NC_048585.1	54310085	55490738	1180654
NC_048585.1	scat_0048	NC_048585.1	55490739	56671392	1180654
NC_048585.1	scat_0049	NC_048585.1	56671393	57852046	1180654
NC_048585.1	scat_0050	NC_048585.1	57852047	59032700	1180654
NC_048585.1	scat_0051	NC_048585.1	59032701	60213354	1180654
NC_048585.1	scat_0052	NC_048585.1	60213355	61394008	1180654
NC_048585.1	scat_0053	NC_048585.1	61394009	62574662	1180654
NC_048585.1	scat_0054	NC_048585.1	62574663	63755316	1180654
NC_048585.1	scat_0055	NC_048585.1	63755317	64935962	1180646
NC_048586.1	scat_0001	NC_048586.1	1	1192598	1192598
NC_048586.1	scat_0002	NC_048586.1	1192599	2385196	1192598
NC_048586.1	scat_0003	NC_048586.1	2385197	3577794	1192598
NC_048586.1	scat_0004	NC_048586.1	3577795	4770392	1192598
NC_048586.1	scat_0005	NC_048586.1	4770393	5962990	1192598
NC_048586.1	scat_0006	NC_048586.1	5962991	7155588	1192598
NC_048586.1	scat_0007	NC_048586.1	7155589	8348186	1192598
NC_048586.1	scat_0008	NC_048586.1	8348187	9540784	1192598
NC_048586.1	scat_0009	NC_048586.1	9540785	10733382	1192598
NC_048586.1	scat_0010	NC_048586.1	10733383	11925980	1192598
NC_048586.1	scat_0011	NC_048586.1	11925981	13118578	1192598
NC_048586.1	scat_0012	NC_048586.1	13118579	14311176	1192598
NC_048586.1	scat_0013	NC_048586.1	14311177	15503774	1192598
NC_048586.1	scat_0014	NC_048586.1	15503775	16696372	1192598
NC_048586.1	scat_0015	NC_048586.1	16696373	17888970	1192598
NC_048586.1	scat_0016	NC_048586.1	17888971	19081568	1192598
NC_048586.1	scat_0017	NC_048586.1	19081569	20274166	1192598
NC_048586.1	scat_0018	NC_048586.1	20274167	21466764	1192598
NC_048586.1	scat_0019	NC_048586.1	21466765	22659362	1192598
NC_048586.1	scat_0020	NC_048586.1	22659363	23851960	1192598
NC_048586.1	scat_0021	NC_048586.1	23851961	25044558	1192598
NC_048586.1	scat_0022	NC_048586.1	25044559	26237156	1192598
NC_048586.1	scat_0023	NC_048586.1	26237157	27429754	1192598
NC_048586.1	scat_0024	NC_048586.1	27429755	28622352	1192598
NC_048586.1	scat_0025	NC_048586.1	28622353	29814950	1192598
NC_048586.1	scat_0026	NC_048586.1	29814951	31007548	1192598
NC_048586.1	scat_0027	NC_048586.1	31007549	32200146	1192598
NC_048586.1	scat_0028	NC_048586.1	32200147	33392744	1192598
NC_048586.1	scat_0029	NC_048586.1	33392745	34585342	1192598
NC_048586.1	scat_0030	NC_048586.1	34585343	35777940	1192598
NC_048586.1	scat_0031	NC_048586.1	35777941	36970538	1192598
NC_048586.1	scat_0032	NC_048586.1	36970539	38163136	1192598
NC_048586.1	scat_0033	NC_048586.1	38163137	39355734	1192598
NC_048586.1	scat_0034	NC_048586.1	39355735	40548332	1192598
NC_048586.1	scat_0035	NC_048586.1	40548333	41740930	1192598
NC_048586.1	scat_0036	NC_048586.1	41740931	42933528	1192598
NC_048586.1	scat_0037	NC_048586.1	42933529	44126126	1192598
NC_048586.1	scat_0038	NC_048586.1	44126127	45318724	1192598
NC_048586.1	scat_0039	NC_048586.1	45318725	46511322	1192598
NC_048586.1	scat_0040	NC_048586.1	46511323	47703920	1192598
NC_048586.1	scat_0041	NC_048586.1	47703921	48896518	1192598
NC_048586.1	scat_0042	NC_048586.1	48896519	50089116	1192598
NC_048586.1	scat_0043	NC_048586.1	50089117	51281714	1192598
NC_048586.1	scat_0044	NC_048586.1	51281715	52474311	1192597
NC_048587.1	scat_0001	NC_048587.1	1	1186423	1186423
NC_048587.1	scat_0002	NC_048587.1	1186424	2372846	1186423
NC_048587.1	scat_0003	NC_048587.1	2372847	3559269	1186423
NC_048587.1	scat_0004	NC_048587.1	3559270	4745692	1186423
NC_048587.1	scat_0005	NC_048587.1	4745693	5932115	1186423
NC_048587.1	scat_0006	NC_048587.1	5932116	7118538	1186423
NC_048587.1	scat_0007	NC_048587.1	7118539	8304961	1186423
NC_048587.1	scat_0008	NC_048587.1	8304962	9491384	1186423
NC_048587.1	scat_0009	NC_048587.1	9491385	10677807	1186423
NC_048587.1	scat_0010	NC_048587.1	10677808	11864230	1186423
NC_048587.1	scat_0011	NC_048587.1	11864231	13050653	1186423
NC_048587.1	scat_0012	NC_048587.1	13050654	14237076	1186423
NC_048587.1	scat_0013	NC_048587.1	14237077	15423499	1186423
NC_048587.1	scat_0014	NC_048587.1	15423500	16609922	1186423
NC_048587.1	scat_0015	NC_048587.1	16609923	17796345	1186423
NC_048587.1	scat_0016	NC_048587.1	17796346	18982768	1186423
NC_048587.1	scat_0017	NC_048587.1	18982769	20169191	1186423
NC_048587.1	scat_0018	NC_048587.1	20169192	21355614	1186423
NC_048587.1	scat_0019	NC_048587.1	21355615	22542037	1186423
NC_048587.1	scat_0020	NC_048587.1	22542038	23728460	1186423
NC_048587.1	scat_0021	NC_048587.1	23728461	24914883	1186423
NC_048587.1	scat_0022	NC_048587.1	24914884	26101306	1186423
NC_048587.1	scat_0023	NC_048587.1	26101307	27287729	1186423
NC_048587.1	scat_0024	NC_048587.1	27287730	28474152	1186423
NC_048587.1	scat_0025	NC_048587.1	28474153	29660575	1186423
NC_048587.1	scat_0026	NC_048587.1	29660576	30846998	1186423
NC_048587.1	scat_0027	NC_048587.1	30846999	32033421	1186423
NC_048587.1	scat_0028	NC_048587.1	32033422	33219844	1186423
NC_048587.1	scat_0029	NC_048587.1	33219845	34406267	1186423
NC_048587.1	scat_0030	NC_048587.1	34406268	35592690	1186423
NC_048587.1	scat_0031	NC_048587.1	35592691	36779113	1186423
NC_048587.1	scat_0032	NC_048587.1	36779114	37965536	1186423
NC_048587.1	scat_0033	NC_048587.1	37965537	39151959	1186423
NC_048587.1	scat_0034	NC_048587.1	39151960	40338382	1186423
NC_048587.1	scat_0035	NC_048587.1	40338383	41524805	1186423
NC_048587.1	scat_0036	NC_048587.1	41524806	42711228	1186423
NC_048587.1	scat_0037	NC_048587.1	42711229	43897651	1186423
NC_048587.1	scat_0038	NC_048587.1	43897652	45084074	1186423
NC_048587.1	scat_0039	NC_048587.1	45084075	46270497	1186423
NC_048587.1	scat_0040	NC_048587.1	46270498	47456920	1186423
NC_048587.1	scat_0041	NC_048587.1	47456921	48643343	1186423
NC_048587.1	scat_0042	NC_048587.1	48643344	49829766	1186423
NC_048587.1	scat_0043	NC_048587.1	49829767	51016189	1186423
NC_048587.1	scat_0044	NC_048587.1	51016190	52202612	1186423
NC_048587.1	scat_0045	NC_048587.1	52202613	53389035	1186423
NC_048587.1	scat_0046	NC_048587.1	53389036	54575458	1186423
NC_048587.1	scat_0047	NC_048587.1	54575459	55761881	1186423
NC_048587.1	scat_0048	NC_048587.1	55761882	56948304	1186423
NC_048587.1	scat_0049	NC_048587.1	56948305	58134727	1186423
NC_048587.1	scat_0050	NC_048587.1	58134728	59321150	1186423
NC_048587.1	scat_0051	NC_048587.1	59321151	60507573	1186423
NC_048587.1	scat_0052	NC_048587.1	60507574	61693996	1186423
NC_048587.1	scat_0053	NC_048587.1	61693997	62880378	1186382
NC_048588.1	scat_0001	NC_048588.1	1	1177713	1177713
NC_048588.1	scat_0002	NC_048588.1	1177714	2355426	1177713
NC_048588.1	scat_0003	NC_048588.1	2355427	3533139	1177713
NC_048588.1	scat_0004	NC_048588.1	3533140	4710852	1177713
NC_048588.1	scat_0005	NC_048588.1	4710853	5888565	1177713
NC_048588.1	scat_0006	NC_048588.1	5888566	7066278	1177713
NC_048588.1	scat_0007	NC_048588.1	7066279	8243991	1177713
NC_048588.1	scat_0008	NC_048588.1	8243992	9421704	1177713
NC_048588.1	scat_0009	NC_048588.1	9421705	10599417	1177713
NC_048588.1	scat_0010	NC_048588.1	10599418	11777130	1177713
NC_048588.1	scat_0011	NC_048588.1	11777131	12954843	1177713
NC_048588.1	scat_0012	NC_048588.1	12954844	14132556	1177713
NC_048588.1	scat_0013	NC_048588.1	14132557	15310269	1177713
NC_048588.1	scat_0014	NC_048588.1	15310270	16487982	1177713
NC_048588.1	scat_0015	NC_048588.1	16487983	17665695	1177713
NC_048588.1	scat_0016	NC_048588.1	17665696	18843408	1177713
NC_048588.1	scat_0017	NC_048588.1	18843409	20021121	1177713
NC_048588.1	scat_0018	NC_048588.1	20021122	21198834	1177713
NC_048588.1	scat_0019	NC_048588.1	21198835	22376547	1177713
NC_048588.1	scat_0020	NC_048588.1	22376548	23554260	1177713
NC_048588.1	scat_0021	NC_048588.1	23554261	24731973	1177713
NC_048588.1	scat_0022	NC_048588.1	24731974	25909686	1177713
NC_048588.1	scat_0023	NC_048588.1	25909687	27087399	1177713
NC_048588.1	scat_0024	NC_048588.1	27087400	28265112	1177713
NC_048588.1	scat_0025	NC_048588.1	28265113	29442825	1177713
NC_048588.1	scat_0026	NC_048588.1	29442826	30620538	1177713
NC_048588.1	scat_0027	NC_048588.1	30620539	31798251	1177713
NC_048588.1	scat_0028	NC_048588.1	31798252	32975964	1177713
NC_048588.1	scat_0029	NC_048588.1	32975965	34153677	1177713
NC_048588.1	scat_0030	NC_048588.1	34153678	35331390	1177713
NC_048588.1	scat_0031	NC_048588.1	35331391	36509103	1177713
NC_048588.1	scat_0032	NC_048588.1	36509104	37686816	1177713
NC_048588.1	scat_0033	NC_048588.1	37686817	38864529	1177713
NC_048588.1	scat_0034	NC_048588.1	38864530	40042242	1177713
NC_048588.1	scat_0035	NC_048588.1	40042243	41219955	1177713
NC_048588.1	scat_0036	NC_048588.1	41219956	42397668	1177713
NC_048588.1	scat_0037	NC_048588.1	42397669	43575381	1177713
NC_048588.1	scat_0038	NC_048588.1	43575382	44753094	1177713
NC_048588.1	scat_0039	NC_048588.1	44753095	45930806	1177712
NC_048589.1	scat_0001	NC_048589.1	1	1188568	1188568
NC_048589.1	scat_0002	NC_048589.1	1188569	2377136	1188568
NC_048589.1	scat_0003	NC_048589.1	2377137	3565704	1188568
NC_048589.1	scat_0004	NC_048589.1	3565705	4754272	1188568
NC_048589.1	scat_0005	NC_048589.1	4754273	5942840	1188568
NC_048589.1	scat_0006	NC_048589.1	5942841	7131408	1188568
NC_048589.1	scat_0007	NC_048589.1	7131409	8319976	1188568
NC_048589.1	scat_0008	NC_048589.1	8319977	9508544	1188568
NC_048589.1	scat_0009	NC_048589.1	9508545	10697112	1188568
NC_048589.1	scat_0010	NC_048589.1	10697113	11885680	1188568
NC_048589.1	scat_0011	NC_048589.1	11885681	13074248	1188568
NC_048589.1	scat_0012	NC_048589.1	13074249	14262816	1188568
NC_048589.1	scat_0013	NC_048589.1	14262817	15451384	1188568
NC_048589.1	scat_0014	NC_048589.1	15451385	16639952	1188568
NC_048589.1	scat_0015	NC_048589.1	16639953	17828520	1188568
NC_048589.1	scat_0016	NC_048589.1	17828521	19017088	1188568
NC_048589.1	scat_0017	NC_048589.1	19017089	20205656	1188568
NC_048589.1	scat_0018	NC_048589.1	20205657	21394224	1188568
NC_048589.1	scat_0019	NC_048589.1	21394225	22582792	1188568
NC_048589.1	scat_0020	NC_048589.1	22582793	23771360	1188568
NC_048589.1	scat_0021	NC_048589.1	23771361	24959928	1188568
NC_048589.1	scat_0022	NC_048589.1	24959929	26148496	1188568
NC_048589.1	scat_0023	NC_048589.1	26148497	27337064	1188568
NC_048589.1	scat_0024	NC_048589.1	27337065	28525632	1188568
NC_048589.1	scat_0025	NC_048589.1	28525633	29714200	1188568
NC_048589.1	scat_0026	NC_048589.1	29714201	30902768	1188568
NC_048589.1	scat_0027	NC_048589.1	30902769	32091336	1188568
NC_048589.1	scat_0028	NC_048589.1	32091337	33279904	1188568
NC_048589.1	scat_0029	NC_048589.1	33279905	34468472	1188568
NC_048589.1	scat_0030	NC_048589.1	34468473	35657040	1188568
NC_048589.1	scat_0031	NC_048589.1	35657041	36845608	1188568
NC_048589.1	scat_0032	NC_048589.1	36845609	38034176	1188568
NC_048589.1	scat_0033	NC_048589.1	38034177	39222744	1188568
NC_048589.1	scat_0034	NC_048589.1	39222745	40411312	1188568
NC_048589.1	scat_0035	NC_048589.1	40411313	41599880	1188568
NC_048589.1	scat_0036	NC_048589.1	41599881	42788448	1188568
NC_048589.1	scat_0037	NC_048589.1	42788449	43977016	1188568
NC_048589.1	scat_0038	NC_048589.1	43977017	45165584	1188568
NC_048589.1	scat_0039	NC_048589.1	45165585	46354152	1188568
NC_048589.1	scat_0040	NC_048589.1	46354153	47542702	1188550
NC_048590.1	scat_0001	NC_048590.1	1	1188688	1188688
NC_048590.1	scat_0002	NC_048590.1	1188689	2377376	1188688
NC_048590.1	scat_0003	NC_048590.1	2377377	3566064	1188688
NC_048590.1	scat_0004	NC_048590.1	3566065	4754752	1188688
NC_048590.1	scat_0005	NC_048590.1	4754753	5943440	1188688
NC_048590.1	scat_0006	NC_048590.1	5943441	7132128	1188688
NC_048590.1	scat_0007	NC_048590.1	7132129	8320816	1188688
NC_048590.1	scat_0008	NC_048590.1	8320817	9509504	1188688
NC_048590.1	scat_0009	NC_048590.1	9509505	10698192	1188688
NC_048590.1	scat_0010	NC_048590.1	10698193	11886880	1188688
NC_048590.1	scat_0011	NC_048590.1	11886881	13075568	1188688
NC_048590.1	scat_0012	NC_048590.1	13075569	14264256	1188688
NC_048590.1	scat_0013	NC_048590.1	14264257	15452944	1188688
NC_048590.1	scat_0014	NC_048590.1	15452945	16641632	1188688
NC_048590.1	scat_0015	NC_048590.1	16641633	17830320	1188688
NC_048590.1	scat_0016	NC_048590.1	17830321	19019008	1188688
NC_048590.1	scat_0017	NC_048590.1	19019009	20207696	1188688
NC_048590.1	scat_0018	NC_048590.1	20207697	21396384	1188688
NC_048590.1	scat_0019	NC_048590.1	21396385	22585072	1188688
NC_048590.1	scat_0020	NC_048590.1	22585073	23773760	1188688
NC_048590.1	scat_0021	NC_048590.1	23773761	24962448	1188688
NC_048590.1	scat_0022	NC_048590.1	24962449	26151136	1188688
NC_048590.1	scat_0023	NC_048590.1	26151137	27339824	1188688
NC_048590.1	scat_0024	NC_048590.1	27339825	28528512	1188688
NC_048590.1	scat_0025	NC_048590.1	28528513	29717200	1188688
NC_048590.1	scat_0026	NC_048590.1	29717201	30905888	1188688
NC_048590.1	scat_0027	NC_048590.1	30905889	32094576	1188688
NC_048590.1	scat_0028	NC_048590.1	32094577	33283264	1188688
NC_048590.1	scat_0029	NC_048590.1	33283265	34471952	1188688
NC_048590.1	scat_0030	NC_048590.1	34471953	35660640	1188688
NC_048590.1	scat_0031	NC_048590.1	35660641	36849328	1188688
NC_048590.1	scat_0032	NC_048590.1	36849329	38038016	1188688
NC_048590.1	scat_0033	NC_048590.1	38038017	39226704	1188688
NC_048590.1	scat_0034	NC_048590.1	39226705	40415392	1188688
NC_048590.1	scat_0035	NC_048590.1	40415393	41604080	1188688
NC_048590.1	scat_0036	NC_048590.1	41604081	42792768	1188688
NC_048590.1	scat_0037	NC_048590.1	42792769	43981456	1188688
NC_048590.1	scat_0038	NC_048590.1	43981457	45170144	1188688
NC_048590.1	scat_0039	NC_048590.1	45170145	46358832	1188688
NC_048590.1	scat_0040	NC_048590.1	46358833	47547520	1188688
